2026-02-22 17:17:23 | INFO    | esg_platform | retrieval_qa | query=emission factor for diesel kg CO2e per kg scope 3 | answer_len=371 | num_sources=9 | source_files=['uba_liste_ef_fuer_thg_bilanzierung_v2.0 (1) (1).xlsx']
2026-02-22 17:17:29 | INFO    | esg_platform | create_hybrid_retriever | k=9 weights=[0.5, 0.5]
2026-02-22 17:17:30 | INFO    | esg_platform | retrieval_qa | query=emission factor for diesel kg CO2e per kg scope 3 | answer_len=470 | num_sources=18 | source_files=['uba_liste_ef_fuer_thg_bilanzierung_v2.0 (1) (1).xlsx']
2026-02-22 17:31:00 | INFO    | esg_platform | load_document_from_file | file=uba_liste_ef_fuer_thg_bilanzierung_v2.0 (1) (1).xlsx doc_count=1552 extra_metadata={}
2026-02-22 17:31:00 | INFO    | esg_platform | split_documents | input_docs=1552 output_chunks=1558
2026-02-22 17:31:06 | INFO    | esg_platform | create_vector_store | collection=esg_factors rebuilt=False (loaded existing)
2026-02-22 17:31:06 | INFO    | esg_platform | ingestion | processed_files=['uba_liste_ef_fuer_thg_bilanzierung_v2.0 (1) (1).xlsx'] new_count=1 total_chunks=1558 rebuilt=False
2026-02-22 17:31:06 | INFO    | esg_platform | create_hybrid_retriever | k=4 weights=[0.5, 0.5]
2026-02-22 17:31:34 | INFO    | esg_platform | retrieval_qa | query=Summarize Scope 1 and Scope 2 emissions from the documents. | answer_len=368 | num_sources=8 | source_files=['uba_liste_ef_fuer_thg_bilanzierung_v2.0 (1) (1).xlsx']
2026-02-22 17:35:51 | INFO    | esg_platform | create_iro | framework_id=1 topic=Energy sub_topic=Energy Consumption scope=Both | id=2
2026-02-22 17:36:20 | INFO    | esg_platform | evidence_upload | tag=energy | file=fuel_data.xlsx | path=C:\Users\anura\Desktop\esg_audit_rag-emission_rag\evidence_store\energy\60607060b16b4a859732595311f13e2b_fuel_data.xlsx
2026-02-22 17:36:26 | INFO    | esg_platform | evidence_upload | tag=energy | file=fuel_data.xlsx | path=C:\Users\anura\Desktop\esg_audit_rag-emission_rag\evidence_store\energy\862a686f9b0043149897927a2c56f7c6_fuel_data.xlsx
2026-02-22 17:37:10 | INFO    | esg_platform | get_sample_content_from_file | path=C:\Users\anura\Desktop\esg_audit_rag-emission_rag\evidence_store\Fuel\bda8456a2d044c5888ae2fb002b4a8ee_fuel_data.xlsx | rows=2 cols=3 content_len=173
2026-02-22 17:37:26 | INFO    | esg_platform | get_sample_content_from_file | path=C:\Users\anura\Desktop\esg_audit_rag-emission_rag\evidence_store\Fuel\bda8456a2d044c5888ae2fb002b4a8ee_fuel_data.xlsx | rows=2 cols=3 content_len=173
2026-02-22 17:37:27 | INFO    | esg_platform | generate_calculator_code | tag=Fuel metric=Metric for Fuel | code_len=870
